sentence_id	text	class_label	sentiment	subjectivity	word_count
2384	and then let be focus on get the cost down for people rather than raise it with the 2500 additional premium	No	-0.15555555555555559	0.2888888888888889	21
27512	I think they notice that as well	No	0.0	0.0	7
7245	the fact be that he do not choose to go to war as a last result	Yes	0.0	0.06666666666666667	16
27693	we talk a lot about these thing but you look at the   the record you look at the record	No	0.0	0.0	19
10343	and I believe we be all child of the same God	No	0.0	0.125	11
27546	you say that on occasion America have dictate to other nation	No	-0.125	0.375	11
21651	the president can not order Congress around	No	0.0	0.0	7
28263	I be a governor of state and I do not like it when the federal government tell we what to do	No	0.0	0.0	21
32218	  get to do pretty much whatever they want include say look I be sorry you have get diabetes you have cancer your child have asthma	No	-0.016666666666666663	0.7333333333333334	25
18567	what I want to do be change the dynamic on the ground	No	0.0	0.16666666666666666	12
18176	the president have not put one nickel not one nickel into the effort to fix some of our tunnel and bridge and most expose subway system	Yes	0.5	0.5	26
33424	Ronald Reagan be the last president	No	0.0	0.06666666666666667	6
3281	on July twelfth of this year we give full permission for the release of that report	Yes	0.35	0.55	16
23590	so you get a pretty good sense of where he be head if he be to appoint somebody	No	0.475	0.8	18
25624	several year ago I be give an assignment to write a letter	No	0.0	0.0	12
11249	we have get to be much more strategic if we be go to be able to deal with all of the challenge that we face out there	No	0.5	0.5625	27
21061	because if we can keep our prosperity go if we can continue balance the budget and pay down the debt then the strong economy keep generate surplus	No	0.13888888888888884	0.5111111111111111	27
25785	we have raise about 10 million	Yes	0.0	0.0	6
30135	they sit back probably and say I can not believe it	No	0.0	0.0	11
8703	that I think in addition would be an antiinflationary measure that would strengthen the economy of this country	No	0.0	0.0	18
14591	we be a rise nation	Yes	0.0	0.0	5
10570	the problem be we still have a archaic 20thcentury regulatory system for 21stcentury financial market	No	0.0	0.0	15
21629	Mr Perot want to do the same thing	Yes	0.0	0.125	8
1691	and the answer be yes we can help but it be go to take a different path	No	0.0	0.6	17
26324	he promise you a tax cut in 1992 and if you get one you ought to vote for he	No	0.0	0.0	19
7850	if we move into a recession in sixtyone then I would agree that we have to put more money into the economy and it can be do by either one of the two method discuss	No	0.5	0.5	35
159	and remember the federal deficit have come down 70 billion in one year in 1987	Yes	-0.15555555555555559	0.2888888888888889	15
10314	that be why we have to invest in advanced manufacturing	No	0.4	0.6	10
8917	and nobody really know with the late increase in the Wholesale Price Index   that be about 18 on an annualize basis   what it be go to be	Yes	-0.04999999999999999	0.4	27
16788	and therefore it seem to I that we should hold the lid as we have to the good of our ability so we can stimulate the private economy and get the job where the job be   five out of six in this economy	No	0.35	0.48750000000000004	43
5507	we ought to put the homeowner first	No	0.25	0.3333333333333333	7
14844	since I have be in office we have have a steady carefully plan methodical but very effective increase in our commitment for defense	Yes	0.2822222222222222	0.8333333333333334	23
12849	in addition I believe the next president in January and February should go to work in build the strength of the United States	No	0.0	0.0	23
23732	I do not think that be a bad decision	No	-0.6999999999999998	0.6666666666666666	9
29776	and in fact violent crime be onehalf of what it be in 1991	Yes	-0.8	1.0	13
19610	well first of all for the last four year we have work have to put more and more pressure on the Castro government to bring about more openness and move toward democracy	No	0.35	0.38	32
19955	it be a bad decision for America and would have be bad for our future if I have not stop it	No	-0.46666666666666656	0.4861111111111111	21
3916	Admiral Mullen suggest that Senator Obama be plan be dangerous for America	No	-0.6	0.9	12
22039	why do our government do it	No	0.0	0.0	6
17679	number two we have to work with city and other to help generate economic growth in those community   through the Urban Development Action Grant Program	No	0.043750000000000004	0.16874999999999998	25
8429	there be another point that should be make	No	0.0	0.0	8
8833	and first he be go to dig a racetrack and have it go around in the racetrack so it would meet the requirement of SALT II treaty and now he be decide it will have a straight up and down thing so it can he both verifiable and yet hideable from the Soviet Union	No	0.09814814814814814	0.3407407407407408	54
19176	and I may be well off four year from now but I do not know	No	0.0	0.0	15
27481	and we hope that their leadership take the right decision but the deal we will accept be they end their nuclear program	No	0.2857142857142857	0.5357142857142857	22
25944	and during that period about 3000 young kid every day start smoke	Yes	0.1	0.4	12
30407	where do you find this	No	0.0	0.0	5
29760	so there be some bad thing go on	No	-0.6999999999999998	0.6666666666666666	8
22202	but it be not go to get the job do if we do not change K through 12	No	0.0	0.0	18
24390	capitalism be grow and thrive across big portion of China	Yes	0.0	0.1	10
18180	civilian get onto aircraft and their luggage be xraye but the cargo hold be not X ray	Yes	0.0	0.0	17
2034	there have to be revenue in addition to cut	No	0.0	0.0	9
7497	and like Franklin Roosevelt I do not care whether an idea be a republican idea or a Democrat idea	No	0.0	0.0	19
29119	finally we tonight be on the stage together Donald Trump and I Donald it be good to be with you	No	0.35	0.8	20
14046	and what you be assume be that that make the recipient of the lobbying corrupt or the lobbyist himself corrupt	No	-0.5	1.0	20
21142	what Mr Gore be plan will do cause huge payroll taxis or major benefit reduction	No	0.23125000000000004	0.7	15
1183	but I think this be indicative of what I would do	No	0.0	0.0	11
32677	we sign a peace treaty	No	0.0	0.0	5
7214	Mr President you measure it by whether you be get the job do	No	0.0	0.0	13
11582	I feel like unchecked Milosevic would harm NATO and so it depend on the situation Mr Vice President	No	0.0	0.0	18
24617	be the behavior you be use prone to cause AIDS	No	0.0	0.0	10
10122	and we spend some time and we say a prayer and remarkably about two month later this young man and his mom show up and he look unbelievable good as new	No	0.23939393939393935	0.5340909090909091	31
10885	Senator McCain talk a lot about drilling and that be important but we have three percent of the world be oil reserve and we use 25 percent of the world be oil	Yes	0.4	1.0	32
7792	I think the United States can afford to do these thing	No	0.0	0.0	11
3656	who fight against wasteful and earmark spending	No	0.0	0.0	7
19255	I think it be time to have a truce	No	0.0	0.0	9
8350	and I would say that no president should ever allow anybody else to make the major decision the president only make the decision	No	0.03125	0.75	23
