tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
3869	<s>I'm afraid Senator Obama doesn't understand the difference between a tactic and a strategy.</s>	No	91			91-100	0	0	0.0	0
28412	<s>But if everyone here in this audience was dead on in the middle of the middle-class, then the tax cuts for every single one of you all added up would be less than the tax cut his plan would give to just one member of that top wealthiest 1%.</s>	Yes	242			100+	1	0	0.0	0
16659	<s>We believe that we can do a better job in the area of crime, but that requires a tougher sentencing, mandatory certain prison sentences for those who violate our criminal laws.</s>	No	178			100+	0	0	0.0	0
13693	<s>Now look, he says Arkansas's a poor state.</s>	Yes	44			41-50	1	0	0.0	0
6783	<s>Now, with respect to religion, you know, as I said, I grew up a Catholic.</s>	No	75			71-80	0	0	0.0	0
25552	<s>I am not going to roll over, as Mr. Mondale suggests, and give them something that could turn around and be used against us.</s>	No	126			100+	0	0	0.0	0
32917	<s>So, you know, she shouldn't be talking about that.</s>	No	52			51-60	0	0	0.0	0
24903	<s>That's one of the big disagreements that we have with the President -- that they have not pursued the diplomatic opportunities either within El Salvador or as between the countries and have lost time during which we might have been able to achieve a peace</s>	Yes	255			100+	1	0	0.0	0
8780	<s>Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9.</s>	Yes	171			100+	1	0	0.0	0
13699	<s>On pay for teachers, on all these categories, Arkansas is right near the very bottom.</s>	Yes	87			81-90	1	0	0.0	0
23986	<s>What I don't accept is demonstrating and organizing demonstrations in a foreign country when your country's at war.</s>	No	115			100+	0	0	0.0	0
17608	"<s>Now, Mr. President, you said, There you go again,'' right?""</s>"	No	61			61-70	0	0	0.0	0
8865	<s>All have to do is agree to refurbish it, make it habitable, and live in it - just as 100 or more years ago, we did with the open land in this country - urban.</s>	No	160			100+	0	0	0.0	0
13349	<s>He can provide an injunction if there's a national emergency for eighty days, then the strike can go on; and there are no other powers or actions that the president could take unless he went to the Congress.</s>	No	209			100+	0	0	0.0	0
23710	<s>That ammo is now being used against our kids.</s>	No	45			41-50	0	0	0.0	0
20075	<s>A deep commitment to making welfare reform work with incentives to the private sector to move people from welfare to work.</s>	No	122			100+	0	0	0.0	0
640	<s>I thought the administration was at the negotiating table in Geneva suggesting that we ban mobile missile systems entirely.</s>	No	123			100+	0	0	0.0	0
32493	<s>We're down at 1 percent.</s>	Yes	24			21-30	1	0	0.0	0
15028	<s>I noticed that Governor Reagan said that when he was a young man that there was no knowledge of a racial problem in this country.</s>	Yes	129			100+	1	0	0.0	0
26666	<s>We're the most competitive country in the world now, and then just fight to open those markets and go try to make the sale, and that's what our trade ambassador our commerce secretary and all the other people in our administration are trying to do.</s>	No	250			100+	0	0	0.0	0
27066	<s>But what we can't do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term.</s>	Yes	232			100+	1	0	0.0	0
24369	<s>We are the ones that lowered the barrier to products with Carla Hill's negotiation.</s>	Yes	83			81-90	1	0	0.0	0
20307	<s>No HMO or insurance company can take those choices away from you.</s>	No	65			61-70	0	0	0.0	0
6952	<s>We're aligning facilities where the veterans live now.</s>	Yes	54			51-60	1	0	0.0	0
10620	<s>The key is whether or not we've got priorities that are working for you as opposed to those who have been dictating the policy in Washington lately, and that's mostly lobbyists and special interests.</s>	Yes	201			100+	1	0	0.0	0
25228	<s>Different people with different views fight with each other.</s>	No	60			51-60	0	0	0.0	0
9621	<s>And -- and so we -- we took a concerted effort to go out and find women who had backgrounds that could be qualified to become members of our cabinet.</s>	No	149			100+	0	0	0.0	0
33890	<s>This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies.</s>	Yes	221			100+	1	0	0.0	0
16483	<s>With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.</s>	Yes	114			100+	1	0	0.0	0
25461	<s>It puts a hair-trigger, and it is a dangerous, destabilizing weapon.</s>	No	70			61-70	0	0	0.0	0
6497	<s>When the president had an opportunity to capture or kill Osama bin Laden, he took his focus off of them, outsourced the job to Afghan warlords, and Osama bin Laden escaped.</s>	Yes	174			100+	1	0	0.0	0
14194	<s>Let's go back to the tax and budget summit briefly.</s>	No	51			51-60	0	0	0.0	0
2212	<s>Number two is for people coming along that are young, what I do to make sure that we can keep Medicare in place for them is to allow them either to choose the current Medicare program or a private plan.</s>	No	204			100+	0	0	0.0	0
21309	<s>If you're paying $12, $13, $14 an hour for a factory worker, and you can move your factory south of the border, pay $1 an hour for labor, hire a young -- let's assume you've been in business for a long time.</s>	No	209			100+	0	0	0.0	0
1875	<s>And your plan is to take their tax rate from 35 percent to 40 percent.</s>	Yes	70			61-70	1	0	0.0	0
20488	<s>I think what the next president ought to do is to promote a culture of life in America.</s>	No	87			81-90	0	0	0.0	0
30111	<s>But when you look at NATO, I was asked on a major show, what do you think of NATO?</s>	No	84			81-90	0	0	0.0	0
4092	<s>I do not agree with Senator McCain that we're going to be able to execute the kind of sanctions we need without some cooperation with countries like Russia and China that are, I think Senator McCain would agree, not democracies, but have extensive trade with Iran but potentially have an interest in making sure Iran doesn't have a nuclear weapon.</s>	No	349			100+	0	0	0.0	0
11868	<s>In public education when we just move children through the schools.</s>	No	67			61-70	0	0	0.0	0
561	<s>It's not the length of your resume.</s>	No	35			31-40	0	0	0.0	0
22037	<s>Now, that's another thing for you to think about when you go home tonight.</s>	No	76			71-80	0	0	0.0	0
3964	<s>Now, the new president of Pakistan, Kardari (sic), has got his hands full.</s>	No	76			71-80	0	0	0.0	0
6281	<s>But what is the advantage in a low income area of sending a child to a failed school and that being your only choice?</s>	No	117			100+	0	0	0.0	0
15713	<s>And we're protecting a couple of options in terms of modernizing our strategic forces.</s>	No	86			81-90	0	0	0.0	0
25422	<s>We have to be tough on the Soviet Union, but I think the American people -- --</s>	No	80			71-80	0	0	0.0	0
14644	<s>They're almost at the bottom on every single category.</s>	Yes	54			51-60	1	0	0.0	0
9020	<s>And so, not once, but twice - in 1971 - I voted on the floor of the House of Representatives against a Constitutional amendment that tried to bring prayer back into the public schools.</s>	Yes	186			100+	1	0	0.0	0
2891	<s>I've traveled the last twenty-one months among the people of this country.</s>	No	74			71-80	0	0	0.0	0
15963	<s>We'll lose it when it's taken out of our paycheck before we even get it.</s>	No	72			71-80	0	0	0.0	0
4139	<s>I don't even have a seal yet.</s>	No	29			21-30	0	0	0.0	0
28459	<s>I see a future when the world is at peace, with the United States of America promoting the values of democracy and human rights and freedom all around the world.</s>	No	163			100+	0	0	0.0	0
1112	<s>Mr. Harriman talked to the leaders in Yugoslavia, and I think it's accurate to say that there is no - prospect in their opinion, of the Soviet Union invading - Yugoslavia should - Mr. Tito pass away.</s>	No	201			100+	0	0	0.0	0
16845	<s>Disc, you said, was about 1.4 billion.</s>	Yes	40			31-40	1	0	0.0	0
13404	<s>We also have to see that all of the people of the United States - the tremendous talents that our people have - are used adequately.</s>	No	132			100+	0	0	0.0	0
30412	<s>...</s><s>she's going to vote this November.</s>	No	38			31-40	0	0	0.0	0
28920	<s>I support the death penalty.</s>	Yes	28			21-30	1	0	0.0	0
8210	<s>This means that the average family income went up fifteen per cent in the Eisenhower years as against two per cent in the Truman years.</s>	Yes	135			100+	1	0	0.0	0
45	<s>Values begin at the top, in the White House.</s>	No	46			41-50	0	0	0.0	0
20419	<s>It's an issue I know a lot about.</s>	No	33			31-40	0	0	0.0	0
25418	<s>Because this ever-rising arms race madness makes both nations less secure.</s>	No	74			71-80	0	0	0.0	0
10024	<s>Number two, investigate exactly what happened, regardless of where the facts lead us, to make sure folks are held accountable and it doesn't happen again.</s>	No	156			100+	0	0	0.0	0
3172	<s>We've got five-hundred thousand more Americans unemployed today than we had three months ago.</s>	Yes	93			91-100	1	0	0.0	0
13751	<s>I want a check-off, so if the Congress can't do it, let people check off their income tax, 10% of it, to compel the government to cut spending.</s>	No	145			100+	0	0	0.0	0
26180	<s>We also raised the amount of each Pell Grant.</s>	Yes	45			41-50	1	0	0.0	0
5891	<s>Well, again, while you were on the board of the Woods Foundation, you and Mr. Ayers, together, you sent $230,000 to ACORN.</s>	Yes	124			100+	1	0	0.0	0
11956	<s>I've been a tolerant person all my life.</s>	No	40			31-40	0	0	0.0	0
2119	<s>But -- but the right -- the right approach is one which relies on the brilliance of our people and states, not the federal government.</s>	No	136			100+	0	0	0.0	0
19839	<s>If we're going to have a private voucher plan, that ought to be done at the local level or the state level.</s>	No	109			100+	0	0	0.0	0
14412	<s>I just object to the fact that we cover up and hide things.</s>	No	59			51-60	0	0	0.0	0
1054	<s>And - the Playboy thing has been of great - very great concern to me.</s>	No	69			61-70	0	0	0.0	0
18202	<s>But the best way to protect this homeland is to stay on the offense.</s>	No	68			61-70	0	0	0.0	0
2961	<s>I don't believe, - Mr. Frankel that - the Yugoslavians consider themselves dominated by the Soviet Union.</s>	No	107			100+	0	0	0.0	0
13427	<s>And the Vice President cast the deciding vote against federal aid for teachers' salaries in the Senate, which prevented that being added.</s>	Yes	139			100+	1	0	0.0	0
425	<s>I'm also very tough on violent crime.</s>	No	37			31-40	0	0	0.0	0
22407	<s>May I ask for an exception because I think we owe Carole Simpson -- anybody who can stand in between these three characters here and get the job done -- we owe her a round of applause.</s>	No	184			100+	0	0	0.0	0
1218	<s>This - administration's record on environment is very bad.</s>	No	58			51-60	0	0	0.0	0
1611	<s>And let the world know - that's very important.</s>	No	47			41-50	0	0	0.0	0
31980	<s>And certainly, I'm not proud of it.</s>	No	37			31-40	0	0	0.0	0
7155	<s>But let me talk about what's really important for the worker you're referring to.</s>	No	81			81-90	0	0	0.0	0
21978	<s>It is because we have not grown.</s>	No	32			31-40	0	0	0.0	0
8836	<s>And therefore, if I only had another second left, I'd say that that high school class in a military training - 40 of its 80 graduates last year entered the United States service academies; West Point, Annapolis and the Air Force Academy, and to see those young men made me very proud to realize that there are young people in this country that are prepared to go into that kind of a career in service of their country.</s>	Yes	420			100+	1	0	0.0	0
