	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
354	1243811431608442880	<s>Experts hebben oplossing om economie te redden:</s><s>Test wie immuun is voor virus #COVID19NL</s>	Yes	88	COVID19NL		81-90	1	1	0.0	0
355	1241428411161206784	<s>@<USER> EU gaat failliet dankzij #coronavirusNederland te veel geld ingepompt in een bodemloze put!</s>	Yes	99	coronavirusNederland	s_v_d_m_	91-100	1	1	0.0	1
356	1238751766059114496	<s>@<USER> , de meningen zijn verdeeld...</s><s>#corona</s><s>#COVID19</s>	Yes	55	corona COVID19	MinPres rivm	51-60	1	2	0.0	3
357	1241248064012156933	<s>@<USER></s><s>#Rutte dacht, ik laat me ff fijn (beeld->psychologie!) naast VOLLE bakken met dan stopt het #hamsteren.</s><s>Maar kijk 'm staan in de supermarkt...</s><s>hij doet NIET aan #SocialDistancing!</s><s>En DAT beeld blijft ook hangen!</s><s>Zie @<USER></s><s>#Covid_19</s><s>#Brabant</s>	No	250	Rutte hamsteren SocialDistancing Covid_19 Brabant	MinPres RTLnieuws	100+	0	5	0.0	4
358	1240044573432438788	<s>Als je deze reeks tweets van de #rivm leest dan zie je hoe laks en onverantwoordelijk hun beleid is.</s><s>Ze lopen steeds achter de feiten, de ene blunder naar de andere.</s>	Yes	165	rivm		100+	1	1	0.0	4
359	1241323373910769664	<s>Hieraan herken je aso's!</s><s>#Hamsteren</s><s>Spreek ze aan op hun gedrag!</s><s>Zij halen letterlijk het eten uit de monden va onze #verzorgenden die zich rot werken om mensen te helpen!</s>	No	171	Hamsteren verzorgenden		100+	0	2	0.0	2
360	1241114582233559041	<s>Ik roep Rutte op ;</s><s>LOCKDOWN!</s><s>#Covid_19</s><s>#LockdownHolland</s><s>Rutte roept jongeren op: houd afstand!</s><s>via @<USER></s>	Yes	106	Covid_19 LockdownHolland	Telegraaf	100+	1	2	0.0	4
361	1238382479616159750	<s>In plaats van op ons werk, gaan we het #coronavirus nu lekker doorgeven in de supermarkten #hamsteren</s>	No	101	coronavirus hamsteren		100+	0	2	0.0	2
362	1237762960162000898	<s>Wie van #Belgium naar #Uganda wil reizen:</s><s>opgelet!</s><s>2 weken quarantaine, ziek of niet!</s><s>#Corona #COVID19</s><s>#vrtnws</s>	Yes	110	Belgium Uganda Corona COVID19 vrtnws		100+	1	5	0.0	3
363	1238074771881046016	<s>rivm is nr.9 trending hashtag in NL in afgelopen 4 uur.</s><s>#rivm</s>	No	61	rivm		61-70	0	1	0.0	4
364	1234146090926080001	<s>Vandaag zijn de eerste besmettingen gemeld in:</s><s>- Dominicaanse Republiek - Tsjechi - Armeni #coronavirusNederland</s><s>#CoronaVirusUpdate</s>	Yes	131	coronavirusNederland CoronaVirusUpdate		100+	1	2	0.0	1
365	1251934450683953155	<s>@<USER></s><s>Jij zet mensen op verkeerde been!</s><s>Het is school thuis en beslist geen thuisonderwijs!</s><s>#thuisonderwijs is door en onder verantwoordelijkheid van ouders zonder dat daar een school aan te pas komt.</s><s>Wezenlijk en juridisch anders dan wat nu door scholen en gezinnen gedaan wordt.</s>	Yes	282	thuisonderwijs	RobJetten	100+	1	1	0.0	2
366	1255469833145192452	<s>#Coronavirus</s><s>Dringende fiscale maatregelen en BTW op beschermingsmateriaal</s><s>tg #COVID19 in comm</s><s>#Financi</s><s>n (vrijstelling vergoedingen van Gemeenschappen & Gewesten, #</s><s>TaxShelter, inkomstenbelasting, giften in natura, )</s><s>> Live ></s>	Yes	225	Coronavirus COVID19 Financiën TaxShelter		100+	1	4	0.0	3
367	1238724850191138816	"<s>Code</s><s>zwart:</s><s>inmiddels is hier sprake van bij sommige ziekenhuizen #coronavirusNederland #codezwart</s><s>Nieuwe coronadode</s><s>in Amphia, ziekenhuis waarschuwt:</s><s>Over een paar dagen ligt de ic vol""</s>"	Yes	186	coronavirusNederland codezwart		100+	1	2	0.0	1
368	1234135508298715136	<s>@<USER> typisch</s><s>#rivm.</s><s>ze zijn zo wijs maar niet zo wijs om iemand een week geleden met klachten die met corona te zijn herleiden om even te testen.</s><s>Zeg al weer genoeg over het niveau van denken!</s>	Yes	195	rivm	polderps	100+	1	1	0.0	4
369	1238536068397400064	<s>Ja lekker dan #hamsteren nu kunnen andere mensen niet hun wekelijkse boodschappen doen.</s><s>Bedankt ego stische mensen</s>	Yes	114	hamsteren		100+	1	1	0.0	2
370	1242918684550709248	"<s>Dodental #corona stijgt.</s><s>Toch spreekt #RIVM van een mogelijke voorzichtige afvlakking"".</s><s>Erg vaag.</s><s>De directeur van #Tweestedenziekenhuis</s><s>#Tilburg</s><s>deelt optimisme van RIVM niet.</s><s>Geen reden om achterover te leunen""</s>"	Yes	212	corona RIVM Tweestedenziekenhuis Tilburg		100+	1	4	0.0	1
371	1245425955440660487	<s>Nederland komt geen eens voor op de lijst, goed gedaan #RIVM</s>	Yes	60	RIVM		51-60	1	1	0.0	4
372	1247574298619006977	<s>@<USER></s><s>Als ze maar niet niezen en hoesten of lullen tegen jou.</s><s>En handschoenen aan.</s><s>#COVID19 zijn geen vlooien.</s>	No	112	COVID19	locuta LaraRense	100+	0	1	0.0	3
373	1241449681030393860	<s>Nederland laat geen vliegtuigen uit #Spanje meer toe,</s><s>recordaantal sterfgevallen in #Itali ...</s><s>| #CoronaCrisis</s><s>#coronaspain</s><s>#blijfthuis</s><s>#CoronavirusOutbreak</s>	Yes	156	Spanje Italië CoronaCrisis coronaspain blijfthuis CoronavirusOutbreak		100+	1	6	0.0	1
374	1240283500797984768	<s>#coronadebat</s><s>#Baudet stelt vragen waar de anderen nog niet aan gedacht hebben.</s>	No	78	coronadebat Baudet		71-80	0	2	0.0	0
375	1242387020586135552	<s>#thuiswerken in coronatijden</s><s>:</s><s>blijf er niet bij zitten!</s><s>Sta regelmatig recht en #beweegthuis tijdens je pauzes.</s><s>Want van regelmatig even rechtstaan wordt je lijf echt gelukkig.</s><s>#wisselwerken #gezondleven</s>	No	203	thuiswerken beweegthuis wisselwerken gezondleven		100+	0	4	0.0	2
376	1246898664372568066	<s>@<USER></s><s>En dan zie ik dit bij de bouwmarkt...</s><s>Wat een idioten.</s><s>#BLIJFTHUIS !</s>	No	76	BLIJFTHUIS	ferdgrapperhaus	71-80	0	1	0.0	2
377	1252539356402810881	<s>De onderzoeken naar transmissie van #covid19 door kinderen is nog niet afgerond, maar de basisscholen moeten weer open.</s><s>#docenten gaan van helden naar proefkonijnen in 2 weken.</s><s>#onderwijs</s><s>#coronavirusNederland</s><s>#aob #persconferentie #corona #basisonderwijs</s>	Yes	255	covid19 docenten onderwijs coronavirusNederland aob persconferentie corona basisonderwijs		100+	1	8	0.0	1
378	1250610655595499520	"<s>Vrijwel iedereen ziet alleen nog wat er in deze #COVID19NLtunnel te zien is.</s><s>Weinigen zien van buiten de tunnel wat zich werkelijk afspeelt.</s><s>Onder hen allen, die actief hebben bijgedragen aan de beeldvorming in de tunnel, voor wie mijn belofte geldt:</s><s>""#UnicuiqueSuum"".</s>"	No	268	COVID19NLtunnel UnicuiqueSuum		100+	0	2	0.0	0
379	1238872218756669440	<s>@<USER></s><s>Hamsteren of niet, #scholendicht of niet</s><s>, #vliegen hypocriet of niet - #CoronaVirusUpdates vind je in de bijgaande column onder de link.</s>	No	144	scholendicht vliegen CoronaVirusUpdates	ededorp_	100+	0	3	0.0	3
380	1224044613528444928	<s>Nederlanders vertrokken uit #ChinaWuHan</s><s>#coronaviruschina #coronavirus</s>	Yes	70	ChinaWuHan coronaviruschina coronavirus		61-70	1	3	0.0	0
381	1240994273216073729	<s>We gaan aardig richting de kant om Italie 2.0 te worden #Covid_19</s>	Yes	65	Covid_19		61-70	1	1	0.0	4
382	1252895947346100226	<s>We worden steeds creatiever met #thuiswerken.</s><s>Kijk maar naar verpleegkundig centralist Ton Lagendijk.</s><s>Een 112-ambulanceoproep in onze regio kan zomaar beantwoord worden door Ton, zittend in zijn bijkeuken in Hendrik-Ido-Ambacht.</s><s>#proef #corona</s>	No	243	thuiswerken proef corona		100+	0	3	0.0	2
383	1238185119040618496	<s>In Frankrijk sluit ALLES vanaf maandag.</s><s>Scholen, universiteiten, kinderopvang.</s><s>#coronavirusNederland</s>	No	100	coronavirusNederland		91-100	0	1	0.0	1
384	1241743028898934789	<s>Volgens het DPA komt er een contact verbed in Duitsland voor meer dat twee personen #Coronavirus #houdafstand</s>	Yes	109	Coronavirus houdafstand		100+	1	2	0.0	3
385	1232768423341576192	<s>@<USER></s><s>Het is geen verkoudheid, #COVID19 is vele malen besmettelijker en dodelijker.</s><s>Het garandeert verder geen immuniteit.</s><s>Mensen zijn weer geherinfecteerd.</s>	Yes	158	COVID19	PeterKonings7 EwoutKlei EWdeVlieger	100+	1	1	0.0	3
386	1240271498893348871	<s>Coronavirus heeft nu 58 levens ge ist in Nederland:</s><s>#Coronavirus</s><s>#Covid-19</s>	No	74	Coronavirus Covid		71-80	0	2	0.0	2
387	1237512142934257665	<s>#Coronavirusnl #rivm @<USER></s><s>Twee virologen geven toe:</s><s>We testen steeds minder mensen die aangeven klachten ala corona hebben.</s><s>Er is tekort aan testen.</s><s>m.a.w. 'we are out of control'</s><s>we weten niet wat we indammen!</s><s>Maar geven we 1.xx miljard aan #EU BEDANKT @<USER></s>	Yes	264	Coronavirusnl rivm EU	bruno_bruins MinPres	100+	1	3	0.0	3
388	1243322405138857987	<s>@<USER></s><s>Dus dan kan al het gegok van het #RIVM mbt immuniteit meteen de ijskast in</s>	No	82	RIVM	GeertJeelof	81-90	0	1	0.0	4
389	1238772668100468736	<s>#Covid_19</s><s>133 nouveaux cas confirm s, soit un total de 689 - 133 nieuwe bevestigde gevallen, in totaal 689 @<USER></s>	Yes	114	Covid_19	Vclaes66 vliesante DocWissam Karolien1231 drphildevos	100+	1	1	0.0	4
390	1236297010556346369	<s>De rol kinderen besmettelijkheid - is bij #COVID19 nog onbekent, >helft wereldbevolking zal zich besmetten is zo goed als zeker indien niets verandert volgens de leidende Harvard-epidemioloog -</s>	Yes	193	COVID19		100+	1	1	0.0	3
391	1243132220690305025	<s>#COVID19</s><s>1300</s><s>nieuwe besmettingen, 42 extra doden.</s><s>Een mens zou beginnen twijfelen of de maatregelen wel degelijk helpen.</s>	Yes	121	COVID19		100+	1	1	0.0	3
392	1247536288984514561	<s>'Risico's coronavirus groter voor mensen met #slaapapneu' - Nationale zorggids #apneu #coronaNederland #Covid19NL</s>	Yes	113	slaapapneu apneu coronaNederland Covid19NL		100+	1	4	0.0	0
393	1241663709866582016	<s>Het lijkt hier Nederland wel!#blijfthuis</s>	No	40	blijfthuis		31-40	0	1	0.0	2
394	1240946392975183874	<s>#coronavirusNederland</s><s>Ook de ICT in ziekenhuizen draaien overuren.</s>	No	66	coronavirusNederland		61-70	0	1	0.0	1
395	1245637713119698944	<s>Verder geen commentaar:</s><s>#Mesdagfonds slikt kritiek op</s><s>#RIVM in</s>	No	62	Mesdagfonds RIVM		61-70	0	2	0.0	4
396	1238370078460121088	<s>Als ze consequent zijn Moeten ze dan ook rokers, obesen enz. de toegang tot intensive care ontzeggen #Itali</s><s>#fail</s>	No	113	Italië fail		100+	0	2	-0.25	1
397	1234383901205942273	<s>Duidelijke info over corona virus.</s><s>#CoronaVirusUpdate</s><s>#Covid_19</s>	Yes	63	CoronaVirusUpdate Covid_19		61-70	1	2	0.0	1
398	1243131455506657280	<s>@<USER> stelt hun #additivemanufacturing network open voor iedereen die onderdelen wil printen om #COVID19 te bestrijden.</s><s>Neem deel op #BeatCOVID19 #TodayMeetsTomorrow</s>	No	167	additivemanufacturing COVID19 BeatCOVID19 TodayMeetsTomorrow	siemenssoftware	100+	0	4	0.0	3
399	1252358459535667200	"<s>Nog een argument om de #scholendicht te houden is het feit dat er ook veel volwassenen zijn in en rondom school.</s><s>Leraren, ouders, ondersteunend personeel, oppassen, opa</s><s>""s oma""s</s>"	Yes	176	scholendicht		100+	1	1	0.0	3
400	1242860833279029249	<s>@<USER></s><s>Als het #rivm op tv zegt dat de curve afvlakt snapt niet iedereen de betekenis...</s>	No	89	rivm	DonRoelofsen	81-90	0	1	0.0	4
401	1238726970793512960	<s>Jaap van Dissel van het #RIVM is toch totaal ongeschikt.</s><s>Week geleden nog.</s><s>Geen kans op grote uitbraak in Nederland en nu de uitspraak helft Nederland zal corona krijgen.</s><s>Ga maar gewoon naar caf s en uitgaansgelegenheden.</s><s>Artsen waarschuwen om dit juist niet te doen!</s><s>#COVID19</s>	Yes	276	RIVM COVID19		100+	1	2	0.0	3
402	1250005187953123328	"<s>Als we amper mensen testen, is zo""n app niets waard - @<USER></s><s>#COVID19NL</s>"	No	72	COVID19NL	KarinSpaink	71-80	0	1	0.0	0
403	1243250684142723072	<s>Mondkapjes zouden volgens de #RIVM niet helpen als bescherming tegen Corona, maar toch.. staat..</s><s>de...zorg...erom...te...springen...</s><s>omdat..ze..anders..onbeschermd...zijn?</s>	Yes	170	RIVM		100+	1	1	0.0	4
404	1247495983535214596	<s>#Sterftecijfer weer flink omhoog.</s><s>Komt deels door verlate meldingen (weekendeffect).</s><s>#Coronadoden #COVID19NL</s><s>#CoronaCrisis</s>	No	122	Sterftecijfer Coronadoden COVID19NL CoronaCrisis		100+	0	4	0.0	1
405	1252653197933625346	<s>Kinderen krijgen geen Covid.</s><s>Kinderen doen niet aan sex.</s><s>1+1=2 #coronamaatregelen #COVID</s><s>19 #persconferentie</s>	Yes	108	coronamaatregelen COVIDー19 persconferentie		100+	1	3	0.0	4
406	1236794597067632646	<s>22)</s><s>#COVID_19 #nieuwsuur</s><s>E. Kuipers en S. de Gouw weten heel goed dat gezien het verspreidingspatroon</s><s>we eind van de maand een tekort aan IC kamers zullen hebben en dat de ziekenhuizen overbelast zullen raken.</s><s>Er zijn maar 1150 IC kamers in Nederland.</s>	Yes	251	COVID_19 nieuwsuur		100+	1	2	0.0	4
407	1240323746604425226	<s>Eens met Nijman.</s><s>De islam en massa-immigratie kan je op die manier bestrijden, maar niet een griep.</s><s>#coronadebat #Wilders</s><s>#LockdownHolland</s>	No	138	coronadebat Wilders LockdownHolland		100+	0	3	0.0	2
408	1253330387159277568	<s>@<USER></s><s>Geld moeten we nu besteden aan het tot op het bot bestrijden van #COVID19.</s><s>Goede beschermingsmiddelen voor de zorgmedewerkers en ook voor de bevolking is prio n.</s><s>Iets wat momemteel nog erger is dan islam behoeft toch geen nadere uitleg.</s>	Yes	244	COVID19	geertwilderspvv	100+	1	1	0.0	3
409	1255068907259428864	<s>#Coronavirusnl</s><s>#Covid19NL</s><s>Deze viroloog zegt dus dat dit virus op veel punten te vergelijken is met de Spaanse griep en dat de 2e veel meer dodelijk is als de huidige!</s><s>Luisteren @<USER> ook even mee?</s>	Yes	199	Coronavirusnl Covid19NL	MinPres rivm	100+	1	2	0.0	0
410	1249331325443719170	<s>#idiots #morons</s><s>#stayhome #idioten #blijfthuis</s><s>#Coronavirusnl</s><s>#covid #covid19 #COVID19NL - Burgemeester Hillegom is drukte spuugzat</s><s>: 'mensen zijn niet welkom dit jaar' via @<USER></s>	No	179	idiots morons stayhome idioten blijfthuis Coronavirusnl covid covid19 COVID19NL	NOS	100+	0	9	-0.1777777777777777	2
411	1241783524149145602	<s>Op #npo1 @<USER> over #thuiswerken en #corona</s>	No	45	npo1 thuiswerken corona	PascalBesselink	41-50	0	3	0.0	2
412	1253915531289284618	<s>@<USER></s><s>Is beleid Jos.</s><s>De regering bepaald wat het #RIVM als advies mag brengen.</s><s>Het is zo overduidelijk.</s>	Yes	105	RIVM	josdeblok rivm	100+	1	1	0.0	4
413	1238260501093679105	<s>HET IS TE WEINIG EN TE LAAT!</s><s>Inbreng @<USER> #Coronadebat #PVV</s><s>#scholendicht</s><s>#scholendichtnu #coronavirusNederland</s>	No	114	Coronadebat PVV scholendicht scholendichtnu coronavirusNederland	GeertWilders	100+	0	5	0.0	0
414	1242155522696138752	<s>Fysiotherapie op afstand alleen als het niet anders kan (medisch)</s><s>#persconferentie</s>	Yes	82	persconferentie		81-90	1	1	0.0	4
415	1243670216267227144	<s>Sport is voortaan op #npo4.</s><s>#COVID19NL</s>	No	38	npo4 COVID19NL		31-40	0	2	0.0	0
416	1254108396443316225	<s>Vanmiddag even bij #ah geweest, wat een chaos niks 1,5 mtr.</s><s>afstand mensen lopen kris kras door elkaar!</s><s>#coronavirusNederland @<USER></s>	No	133	ah coronavirusNederland	albertheijn	100+	0	2	0.0	1
417	1238116535950073857	<s>Nieuwe maatregelen #Covid_19</s><s>op basis van (wetenschappelijke) inzichten van experts, wordt gezegd.</s><s>Welk wetenschappelijk inzicht raadt die grens van 100 personen aan, vraag ik me af.</s>	Yes	182	Covid_19		100+	1	1	0.0	4
418	1244338734021181441	<s>Zeker maand langer maatregelen nodig.</s><s>#Covid_19</s><s>@<USER></s>	Yes	57	Covid_19	Telegraaf	51-60	1	1	0.0	4
419	1248366017052639235	<s>Het verraadt van @<USER></s><s>#COVID19NL</s>	No	35	COVID19NL	RobJetten	31-40	0	1	0.0	0
420	1234485421574381568	<s>Ook UZ Leuven krijgt toenemend aantal vragen voor coronatesten @<USER> #COVID19belgie</s>	No	85	COVID19belgie	UZLeuven	81-90	0	1	0.0	2
421	1240717460208156673	<s>Toch nog even heel duidelijk gesteld:</s><s>#thuisonderwijs is NIET hetzelfde als thuis</s><s>#onderwijs volgen.</s>	No	100	thuisonderwijs onderwijs		91-100	0	2	0.0	2
422	1238035942398705664	<s>#COVID2019NL</s><s>Motie van wantrouwen tegen het #RIVM.</s><s>Het #RIVM heeft vanaf het begin een taktiek gekozen het #coronavirus volkomen anders aan te grijpen dan de rest van Europa.</s><s>Het #RIVM werkt met schattingen (kansberekening) en niet met harde coronatest feiten,data.</s>	Yes	265	COVID2019NL RIVM RIVM coronavirus RIVM		100+	1	5	0.0	4
423	1238295818974703621	<s>Ook de vrouw van Justin Trudeau is positief getest.</s><s>#Covid_19</s><s>#coronavirus</s>	No	74	Covid_19 coronavirus		71-80	0	2	0.0	0
424	1253762737827655680	<s>#persconferentie de minister lukt zo snel, #doventolk</s><s>Irma heeft zweer op dr voorhoofd staan</s>	No	92	persconferentie doventolk		91-100	0	2	0.0	4
425	1240579518751965184	<s>De @<USER> geeft in dit artikel mooi weer wat de consequentie is van #</s><s>SocialDistanacing</s><s>#houdafstand</s>	No	100	SocialDistanacing houdafstand	volkskrant	91-100	0	2	0.0	3
426	1249984506523791362	<s>Om 11.30 gaat @<USER> 1op1 in gesprek met Sven Kockelmann over handhaving tijdens de paasdagen #COVID19NL</s><s>#coronavirusNederland.</s><s>Luister live</s>	No	141	COVID19NL coronavirusNederland	GerritvdKamp	100+	0	2	0.0	1
427	1233777976338210818	<s>Vrouw en dochter van besmette man Loon op Zand ook positief getest op corona.</s><s>Dat heeft het #RIVM bekendgemaakt.</s><s>De 56-jarige man werd woensdag in het ziekenhuis opgenomen.</s><s>| #coronovirus #Loonopzand #Tilburg</s><s>#COVID19</s>	No	217	RIVM coronovirus Loonopzand Tilburg COVID19		100+	0	5	0.0	3
428	1245615577860718594	<s>Tip: die veilige manier is er niet bij een zo besmettelijk virus als #Covid_19</s><s>Willen we dus iedereen die in enof binnen de immomarkt werkt (en hun familie) veilig stellen, moet de immomarkt even mee door de zure appel bijten.</s><s>Ik volg het mee op...</s>	Yes	248	Covid_19		100+	1	1	0.0	4
429	1233334481257467904	<s>Over de top5 geraakte #COVID19 landen is er een gemiddelde mortaliteit van 3,2% per aantal gevallen.</s><s>Mortaliteit per afgesloten zaken gemiddeld 18,79%</s>	Yes	150	COVID19		100+	1	1	0.0	3
430	1235843841342582785	<s>Vandaag overleggen de Europese gezondheidsministers hier in #Brussel over gezamenlijke aanpak #coronavirus #COVID19</s>	No	115	Brussel coronavirus COVID19		100+	0	3	0.0	3
431	1243652054071074816	<s>Bizar.</s><s>80% van de IC pati nten heeft overgewicht.</s><s>#Jinek #coronavirusNederland</s>	Yes	78	Jinek coronavirusNederland		71-80	1	2	0.0	1
432	1238172406553944064	<s>#coronavirusNederland</s><s>RIVM het hondje van Rutte die alleen maar blaft als t van Rutte mag</s>	No	89	coronavirusNederland		81-90	0	1	0.0	1
433	1252678982648152065	<s>Horeca snakt naar verlichting maatregelen #Coronavirus #Corona #COVID2019NL #COVID19</s>	Yes	84	Coronavirus Corona COVID2019NL COVID19		81-90	1	4	0.0	3
434	1237816272789831683	<s>WHO director general vindt meeste landen te laks in de maatregelen.</s><s>Luistert het RIVM ook?</s><s>#COVID19</s>	Yes	99	COVID19		91-100	1	1	0.0	3
435	1238110005594857475	<s>Bizar...</s><s>Met meer dan 100 mensen samenkomen mag niet meer, maar scholen blijven open...</s><s>#coronavirusNederland</s><s>#Covid_19</s>	No	119	coronavirusNederland Covid_19		100+	0	2	0.0	1
